job_id,actor_id,event,language,time_spent,org,ds
1697,1012,decision,Italian,35,A,11/19/2020
1698,1002,skip,Hindi,92,B,11/14/2020
1699,1008,transfer,French,25,C,11/15/2020
1700,1035,decision,English,95,A,11/30/2020
1701,1004,transfer,English,79,B,11/1/2020
1702,1004,decision,English,87,C,11/4/2020
1703,1016,transfer,English,15,B,11/28/2020
1704,1013,transfer,Persian,14,C,11/28/2020
1705,1036,transfer,Hindi,96,C,11/24/2020
1706,1032,decision,English,117,C,11/20/2020
1707,1042,decision,Italian,111,B,11/21/2020
1708,1038,skip,Italian,30,A,11/17/2020
1709,1001,skip,French,72,C,11/15/2020
1710,1041,transfer,French,100,A,11/10/2020
1711,1032,skip,Arabic,97,C,11/8/2020
1712,1050,decision,Arabic,80,C,11/11/2020
1713,1048,transfer,French,93,C,11/4/2020
1714,1025,transfer,French,109,D,11/28/2020
1715,1013,transfer,Italian,41,C,11/26/2020
1716,1026,decision,Arabic,81,D,11/21/2020
1717,1044,skip,Arabic,31,B,11/25/2020
1718,1022,transfer,Arabic,31,D,11/13/2020
1719,1043,transfer,Hindi,33,C,11/16/2020
1720,1012,decision,Persian,40,B,11/4/2020
1721,1040,skip,French,70,D,11/6/2020
1722,1045,transfer,Persian,24,A,11/12/2020
1723,1030,transfer,English,28,B,11/16/2020
1724,1049,decision,Italian,77,A,11/12/2020
1725,1050,decision,Hindi,62,A,11/13/2020
1726,1007,transfer,French,11,B,11/4/2020
1727,1030,skip,French,80,C,11/7/2020
1728,1040,transfer,Arabic,105,C,11/21/2020
1729,1029,transfer,Italian,56,D,11/16/2020
1730,1008,decision,Italian,57,B,11/2/2020
1731,1013,transfer,Persian,25,D,11/26/2020
1732,1019,decision,English,54,C,11/9/2020
1733,1048,decision,Persian,47,B,11/23/2020
1734,1049,transfer,French,17,D,11/6/2020
1735,1012,skip,English,119,D,11/26/2020
1736,1018,decision,Italian,64,C,11/5/2020
1737,1031,decision,French,87,B,11/10/2020
1738,1012,decision,French,41,C,11/16/2020
1739,1021,decision,French,72,A,11/15/2020
1740,1026,transfer,Persian,102,C,11/9/2020
1741,1050,transfer,Arabic,27,D,11/2/2020
1742,1049,decision,Arabic,57,A,11/14/2020
1743,1041,skip,Arabic,87,C,11/11/2020
1744,1028,transfer,English,69,C,11/27/2020
1745,1037,transfer,Arabic,18,A,11/5/2020
1746,1025,skip,Hindi,107,B,11/3/2020
1747,1050,decision,French,49,D,11/16/2020
1748,1042,skip,Persian,18,A,11/1/2020
1749,1030,skip,Persian,43,A,11/12/2020
1750,1009,skip,Arabic,43,C,11/28/2020
1751,1038,decision,French,69,B,11/18/2020
1752,1037,decision,Hindi,66,D,11/1/2020
1753,1019,skip,Persian,14,A,11/25/2020
1754,1036,skip,Italian,29,A,11/21/2020
1755,1023,transfer,Italian,58,C,11/3/2020
1756,1023,skip,Persian,35,C,11/8/2020
1757,1005,decision,Hindi,81,D,11/30/2020
1758,1006,skip,Arabic,94,A,11/22/2020
1759,1006,decision,Hindi,104,A,11/18/2020
1760,1028,decision,Arabic,28,A,11/8/2020
1761,1010,decision,French,62,D,11/1/2020
1762,1022,decision,Arabic,101,D,11/29/2020
1763,1006,decision,Italian,101,D,11/20/2020
1764,1003,skip,Persian,72,D,11/26/2020
1765,1019,transfer,Arabic,76,C,11/13/2020
1766,1016,decision,Persian,43,C,11/12/2020
1767,1018,transfer,Italian,53,A,11/4/2020
1768,1032,skip,English,38,B,11/2/2020
1769,1050,transfer,French,22,C,11/5/2020
1770,1033,transfer,Arabic,44,B,11/10/2020
1771,1034,skip,Persian,53,B,11/27/2020
1772,1035,skip,English,47,C,11/23/2020
1773,1002,skip,French,61,B,11/11/2020
1774,1030,transfer,Arabic,115,B,11/30/2020
1775,1050,transfer,Persian,91,C,11/14/2020
1776,1010,skip,Italian,78,D,11/14/2020
1777,1022,skip,Italian,79,A,11/30/2020
1778,1016,decision,Italian,51,B,11/14/2020
1779,1049,transfer,French,30,A,11/19/2020
1780,1045,decision,Hindi,110,B,11/12/2020
1781,1008,transfer,Arabic,28,C,11/26/2020
1782,1005,transfer,Persian,112,C,11/23/2020
1783,1026,skip,French,34,C,11/18/2020
1784,1048,skip,French,87,B,11/23/2020
1785,1049,skip,Persian,82,B,11/26/2020
1786,1033,decision,Persian,26,C,11/16/2020
1787,1041,skip,French,22,C,11/12/2020
1788,1011,decision,Italian,119,A,11/7/2020
1789,1048,decision,Persian,81,B,11/18/2020
1790,1043,transfer,Italian,115,A,11/20/2020
1791,1038,skip,Hindi,36,C,11/30/2020
1792,1035,decision,Persian,120,B,11/22/2020
1793,1047,transfer,French,43,D,11/26/2020
1794,1025,decision,Persian,10,C,11/8/2020
1795,1031,transfer,Hindi,11,B,11/18/2020
1796,1025,transfer,Arabic,105,D,11/23/2020
1797,1026,skip,Arabic,15,D,11/20/2020
1798,1038,decision,Arabic,79,D,11/2/2020
1799,1040,transfer,French,41,D,11/11/2020
1800,1015,decision,Hindi,16,C,11/28/2020
1801,1010,decision,Italian,27,D,11/3/2020
1802,1003,decision,Persian,89,B,11/1/2020
1803,1014,skip,French,60,B,11/21/2020
1804,1024,skip,French,95,D,11/25/2020
1805,1044,transfer,Arabic,53,B,11/19/2020
1806,1015,transfer,French,28,B,11/29/2020
1807,1037,skip,English,90,C,11/1/2020
1808,1048,decision,Persian,100,A,11/9/2020
1809,1034,transfer,Persian,96,D,11/23/2020
1810,1033,decision,Italian,40,D,11/6/2020
1811,1029,skip,Hindi,21,A,11/11/2020
1812,1013,transfer,Hindi,115,C,11/24/2020
1813,1033,skip,French,99,B,11/15/2020
1814,1026,skip,Italian,58,C,11/29/2020
1815,1048,skip,Italian,93,D,11/2/2020
1816,1011,skip,Persian,36,A,11/25/2020
1817,1006,decision,French,62,B,11/18/2020
1818,1021,decision,Persian,74,D,11/26/2020
1819,1042,transfer,Hindi,63,A,11/28/2020
1820,1005,skip,Hindi,81,C,11/30/2020
1821,1002,decision,Italian,109,D,11/5/2020
1822,1027,transfer,French,27,B,11/21/2020
1823,1047,decision,Italian,72,D,11/30/2020
1824,1003,skip,Hindi,87,A,11/23/2020
1825,1039,transfer,English,45,D,11/9/2020
1826,1019,transfer,Hindi,94,D,11/26/2020
1827,1033,decision,Italian,10,D,11/16/2020
1828,1029,decision,Arabic,86,B,11/22/2020
1829,1003,transfer,Hindi,17,A,11/12/2020
1830,1031,skip,Arabic,54,B,11/30/2020
1831,1029,decision,Hindi,50,B,11/19/2020
1832,1044,transfer,Hindi,23,A,11/15/2020
1833,1044,decision,Italian,41,D,11/25/2020
1834,1029,skip,Persian,117,C,11/21/2020
1835,1014,skip,French,30,D,11/29/2020
1836,1047,transfer,Arabic,64,B,11/3/2020
1837,1029,transfer,English,17,C,11/27/2020
1838,1008,skip,English,32,C,11/20/2020
1839,1047,transfer,Hindi,50,D,11/29/2020
1840,1014,transfer,English,21,D,11/9/2020
1841,1003,transfer,Italian,96,C,11/19/2020
1842,1028,transfer,Hindi,26,B,11/13/2020
1843,1042,decision,French,20,A,11/26/2020
1844,1008,skip,Arabic,70,B,11/22/2020
1845,1010,decision,French,55,B,11/27/2020
1846,1008,decision,Persian,71,B,11/19/2020
1847,1036,decision,English,64,B,11/8/2020
1848,1016,skip,Hindi,26,D,11/21/2020
1849,1024,skip,English,41,A,11/12/2020
1850,1005,skip,Persian,51,B,11/24/2020
1851,1026,transfer,English,90,D,11/26/2020
1852,1007,transfer,English,111,B,11/6/2020
1853,1019,decision,Arabic,30,D,11/21/2020
1854,1028,decision,French,52,C,11/20/2020
1855,1036,skip,Persian,49,A,11/27/2020
1856,1027,transfer,English,68,C,11/19/2020
1857,1034,transfer,English,69,C,11/28/2020
1858,1003,skip,Hindi,49,B,11/17/2020
1859,1049,transfer,Hindi,72,B,11/20/2020
1860,1024,decision,Hindi,37,D,11/6/2020
1861,1020,decision,French,103,B,11/2/2020
1862,1003,decision,Arabic,95,D,11/10/2020
1863,1020,skip,Hindi,68,A,11/21/2020
1864,1008,transfer,English,83,C,11/17/2020
1865,1031,transfer,Persian,24,B,11/7/2020
1866,1032,transfer,Hindi,108,C,11/30/2020
1867,1034,decision,Persian,110,D,11/13/2020
1868,1049,transfer,French,80,B,11/5/2020
1869,1044,transfer,Italian,106,B,11/28/2020
1870,1016,skip,English,114,C,11/17/2020
1871,1047,skip,Hindi,21,A,11/24/2020
1872,1011,decision,Italian,19,A,11/4/2020
1873,1030,transfer,Persian,37,A,11/11/2020
1874,1008,skip,Arabic,82,A,11/16/2020
1875,1004,transfer,Italian,111,B,11/14/2020
1876,1039,skip,Italian,41,A,11/21/2020
1877,1033,decision,French,54,A,11/16/2020
1878,1050,transfer,Italian,38,B,11/13/2020
1879,1039,transfer,French,62,D,11/17/2020
1880,1042,transfer,Arabic,89,A,11/16/2020
1881,1006,decision,English,14,A,11/23/2020
1882,1044,skip,French,39,C,11/2/2020
1883,1016,decision,Persian,105,C,11/20/2020
1884,1028,decision,English,66,A,11/23/2020
1885,1047,transfer,Arabic,50,A,11/18/2020
1886,1047,decision,Hindi,28,B,11/1/2020
1887,1013,transfer,French,105,C,11/4/2020
1888,1012,decision,Arabic,20,D,11/3/2020
1889,1001,decision,English,54,B,11/17/2020
1890,1001,transfer,Hindi,46,B,11/13/2020
1891,1040,transfer,Hindi,45,C,11/19/2020
1892,1010,decision,Hindi,37,B,11/13/2020
1893,1027,decision,French,59,B,11/10/2020
1894,1039,decision,Italian,99,A,11/29/2020
1895,1030,decision,Hindi,29,A,11/26/2020
1896,1047,skip,Italian,36,C,11/8/2020
1897,1006,decision,Arabic,91,C,11/21/2020
1898,1028,skip,English,32,B,11/29/2020
1899,1005,decision,Persian,77,C,11/21/2020
1900,1026,decision,English,120,C,11/8/2020
1901,1050,transfer,French,10,B,11/6/2020
1902,1004,transfer,Arabic,99,A,11/5/2020
1903,1025,decision,English,116,A,11/28/2020
1904,1038,skip,English,98,D,11/27/2020
1905,1035,skip,Arabic,43,B,11/21/2020
1906,1022,decision,Arabic,90,D,11/27/2020
1907,1004,transfer,Arabic,24,C,11/6/2020
1908,1013,transfer,Italian,117,D,11/20/2020
1909,1020,decision,English,19,C,11/15/2020
1910,1009,transfer,Hindi,35,B,11/13/2020
1911,1002,transfer,Persian,107,A,11/19/2020
1912,1023,skip,English,22,D,11/21/2020
1913,1002,transfer,Italian,81,A,11/27/2020
1914,1003,decision,French,74,C,11/2/2020
1915,1004,decision,English,72,B,11/4/2020
1916,1027,transfer,French,47,B,11/25/2020
1917,1022,skip,Persian,106,A,11/4/2020
1918,1042,transfer,Italian,10,C,11/14/2020
1919,1042,transfer,English,52,C,11/29/2020
1920,1027,skip,Italian,97,C,11/2/2020
1921,1027,skip,Hindi,21,C,11/5/2020
1922,1017,skip,English,113,A,11/17/2020
1923,1024,skip,Arabic,70,B,11/7/2020
1924,1002,skip,English,88,D,11/6/2020
1925,1026,transfer,Hindi,85,B,11/1/2020
1926,1017,decision,Persian,105,A,11/24/2020
1927,1014,skip,Italian,107,B,11/25/2020
1928,1035,decision,Hindi,79,A,11/30/2020
1929,1026,skip,English,120,D,11/20/2020
1930,1024,decision,English,36,B,11/13/2020
1931,1006,decision,French,40,A,11/29/2020
1932,1022,decision,English,120,A,11/4/2020
1933,1048,decision,Italian,13,A,11/28/2020
1934,1046,skip,Persian,46,A,11/7/2020
1935,1031,decision,English,81,D,11/10/2020
1936,1029,decision,Hindi,42,C,11/8/2020
1937,1040,decision,French,120,C,11/30/2020
1938,1018,skip,Hindi,109,D,11/28/2020
1939,1021,transfer,English,72,B,11/18/2020
1940,1005,decision,English,73,B,11/1/2020
1941,1040,decision,Hindi,85,A,11/2/2020
1942,1005,skip,Arabic,44,D,11/21/2020
1943,1005,skip,French,28,B,11/23/2020
1944,1005,transfer,French,18,D,11/3/2020
1945,1038,skip,Hindi,58,A,11/20/2020
1946,1026,skip,Hindi,118,C,11/9/2020
1947,1004,decision,Arabic,34,B,11/18/2020
1948,1034,skip,Hindi,86,A,11/28/2020
1949,1020,skip,Hindi,36,B,11/6/2020
1950,1027,skip,Persian,59,C,11/17/2020
1951,1001,transfer,Italian,98,D,11/6/2020
1952,1029,decision,Hindi,35,C,11/6/2020
1953,1023,skip,English,83,D,11/3/2020
1954,1006,skip,Arabic,47,A,11/4/2020
1955,1030,decision,French,28,A,11/24/2020
1956,1002,transfer,Italian,92,A,11/25/2020
1957,1025,skip,Persian,24,D,11/10/2020
1958,1009,decision,Hindi,25,D,11/26/2020
1959,1006,decision,Arabic,51,A,11/3/2020
1960,1043,transfer,Hindi,113,A,11/28/2020
1961,1015,transfer,Italian,16,A,11/18/2020
1962,1048,transfer,English,41,B,11/23/2020
1963,1003,decision,Italian,14,C,11/21/2020
1964,1003,skip,French,57,B,11/12/2020
1965,1030,decision,Italian,15,B,11/8/2020
1966,1020,decision,Italian,94,A,11/3/2020
1967,1025,decision,English,64,C,11/21/2020
1968,1031,transfer,Italian,81,A,11/30/2020
1969,1045,decision,French,27,B,11/25/2020
1970,1008,skip,Italian,102,C,11/6/2020
1971,1032,transfer,Italian,67,B,11/22/2020
1972,1040,transfer,French,103,A,11/1/2020
1973,1021,decision,French,33,C,11/25/2020
1974,1043,transfer,English,71,D,11/20/2020
1975,1022,transfer,Arabic,117,B,11/12/2020
1976,1011,decision,French,77,A,11/28/2020
1977,1011,skip,Italian,10,C,11/6/2020
1978,1034,skip,French,17,D,11/15/2020
1979,1023,skip,Arabic,59,B,11/3/2020
1980,1045,skip,English,21,B,11/26/2020
1981,1040,decision,Italian,101,C,11/10/2020
1982,1050,decision,Hindi,23,B,11/30/2020
1983,1046,skip,Persian,65,B,11/2/2020
1984,1027,decision,Italian,105,A,11/30/2020
1985,1045,transfer,French,19,A,11/23/2020
1986,1048,skip,Italian,103,C,11/23/2020
1987,1024,transfer,Arabic,28,B,11/26/2020
1988,1049,transfer,Arabic,120,D,11/15/2020
1989,1009,transfer,Hindi,61,B,11/20/2020
1990,1005,decision,English,46,B,11/28/2020
1991,1005,transfer,Italian,26,B,11/2/2020
1992,1016,transfer,Arabic,87,A,11/26/2020
1993,1020,decision,Hindi,26,D,11/27/2020
1994,1013,transfer,English,18,C,11/15/2020
1995,1046,transfer,Arabic,23,B,11/11/2020
1996,1030,skip,French,118,B,11/8/2020
1997,1030,transfer,English,116,D,11/21/2020
1998,1042,skip,Persian,53,D,11/27/2020
1999,1039,transfer,English,120,A,11/12/2020
2000,1034,decision,Persian,25,A,11/5/2020
2001,1028,decision,English,53,B,11/6/2020
2002,1023,skip,English,24,A,11/14/2020
2003,1005,transfer,English,51,C,11/6/2020
2004,1008,transfer,Persian,110,D,11/4/2020
2005,1001,skip,Arabic,84,C,11/4/2020
2006,1022,skip,French,75,D,11/18/2020
2007,1014,decision,Arabic,76,A,11/5/2020
2008,1001,skip,Italian,11,B,11/10/2020
2009,1005,skip,English,88,B,11/5/2020
2010,1034,skip,Italian,94,D,11/14/2020
2011,1007,decision,Italian,32,B,11/2/2020
2012,1038,decision,Arabic,88,D,11/6/2020
2013,1050,skip,Hindi,85,C,11/29/2020
2014,1018,skip,Persian,49,A,11/2/2020
2015,1025,transfer,English,21,A,11/4/2020
2016,1029,transfer,Italian,27,C,11/29/2020
2017,1010,transfer,French,91,D,11/20/2020
2018,1030,decision,Italian,23,D,11/2/2020
2019,1017,transfer,Italian,13,D,11/21/2020
2020,1005,decision,Italian,74,A,11/25/2020
2021,1021,skip,Persian,49,D,11/17/2020
2022,1006,decision,Persian,70,B,11/19/2020
2023,1007,decision,English,59,C,11/4/2020
2024,1041,skip,Italian,39,A,11/23/2020
2025,1025,decision,Arabic,17,B,11/27/2020
2026,1032,transfer,English,111,C,11/15/2020
2027,1034,skip,Italian,34,B,11/1/2020
2028,1043,decision,Hindi,115,B,11/22/2020
2029,1016,transfer,Italian,11,B,11/29/2020
2030,1031,transfer,English,90,B,11/9/2020
2031,1010,decision,Hindi,65,B,11/11/2020
2032,1026,decision,English,12,C,11/5/2020
2033,1047,skip,French,113,B,11/28/2020
2034,1005,transfer,Arabic,16,B,11/15/2020
2035,1022,decision,Hindi,110,B,11/1/2020
2036,1006,transfer,English,111,C,11/2/2020
2037,1028,decision,Hindi,38,A,11/8/2020
2038,1033,transfer,French,55,D,11/9/2020
2039,1020,transfer,Arabic,113,C,11/2/2020
2040,1021,transfer,French,10,C,11/9/2020
2041,1012,skip,Arabic,47,D,11/9/2020
2042,1027,decision,Persian,63,B,11/10/2020
2043,1047,transfer,Persian,51,A,11/23/2020
2044,1046,decision,French,118,B,11/7/2020
2045,1001,skip,French,91,B,11/12/2020
2046,1033,transfer,English,66,B,11/2/2020
2047,1036,transfer,English,23,B,11/22/2020
2048,1025,skip,Persian,102,C,11/12/2020
2049,1049,decision,Hindi,12,B,11/29/2020
2050,1024,skip,French,22,D,11/23/2020
2051,1005,decision,Arabic,12,B,11/27/2020
2052,1042,decision,English,106,B,11/7/2020
2053,1049,transfer,Arabic,10,A,11/13/2020
2054,1033,skip,English,71,C,11/1/2020
2055,1015,skip,English,40,C,11/19/2020
2056,1045,decision,Italian,104,C,11/8/2020
2057,1029,skip,Arabic,92,A,11/25/2020
2058,1018,decision,Hindi,95,B,11/1/2020
2059,1012,skip,English,32,B,11/20/2020
2060,1027,transfer,Persian,16,C,11/18/2020
2061,1036,decision,Arabic,26,B,11/15/2020
2062,1019,skip,French,10,C,11/22/2020
2063,1021,transfer,Hindi,15,C,11/20/2020
2064,1008,skip,Hindi,23,C,11/19/2020
2065,1006,transfer,Persian,23,C,11/3/2020
2066,1040,transfer,Persian,21,C,11/9/2020
2067,1035,transfer,English,38,A,11/13/2020
2068,1040,transfer,Hindi,113,B,11/22/2020
2069,1046,skip,French,27,A,11/29/2020
2070,1023,decision,Italian,45,A,11/9/2020
2071,1044,decision,Persian,56,D,11/24/2020
2072,1047,skip,Arabic,109,D,11/5/2020
2073,1015,decision,Hindi,62,B,11/29/2020
2074,1044,transfer,Persian,99,C,11/5/2020
2075,1035,transfer,Persian,119,C,11/18/2020
2076,1010,transfer,Arabic,79,D,11/20/2020
2077,1019,skip,French,42,B,11/14/2020
2078,1036,skip,Arabic,106,C,11/5/2020
2079,1041,transfer,Hindi,57,B,11/30/2020
2080,1030,decision,English,40,D,11/24/2020
2081,1020,skip,French,73,C,11/17/2020
2082,1007,transfer,Italian,81,A,11/5/2020
2083,1041,skip,Arabic,44,B,11/11/2020
2084,1004,decision,Hindi,98,C,11/28/2020
2085,1005,skip,French,22,A,11/18/2020
2086,1009,transfer,Arabic,74,A,11/30/2020
2087,1004,decision,Italian,47,C,11/10/2020
2088,1019,transfer,English,17,A,11/12/2020
2089,1005,transfer,Persian,29,C,11/16/2020
2090,1044,decision,Italian,68,D,11/9/2020
2091,1014,skip,English,90,A,11/13/2020
2092,1005,decision,Persian,72,C,11/20/2020
2093,1002,transfer,French,76,B,11/24/2020
2094,1047,transfer,Persian,16,A,11/28/2020
2095,1009,skip,English,100,C,11/28/2020
2096,1041,decision,Arabic,32,C,11/22/2020
2097,1046,decision,Italian,109,A,11/4/2020
2098,1045,decision,English,85,C,11/4/2020
2099,1050,transfer,French,68,D,11/14/2020
2100,1043,skip,Persian,33,C,11/28/2020
2101,1028,transfer,English,13,B,11/27/2020
2102,1010,transfer,French,106,B,11/9/2020
2103,1014,transfer,English,45,B,11/1/2020
2104,1003,decision,Hindi,113,D,11/19/2020
2105,1023,skip,French,58,D,11/7/2020
2106,1007,transfer,Italian,15,B,11/14/2020
2107,1002,skip,English,118,A,11/20/2020
2108,1031,transfer,Persian,93,D,11/17/2020
2109,1039,decision,Hindi,67,A,11/12/2020
2110,1043,transfer,English,69,D,11/26/2020
2111,1013,decision,Arabic,93,D,11/6/2020
2112,1008,skip,Italian,86,D,11/25/2020
2113,1019,decision,French,112,B,11/8/2020
2114,1045,transfer,Hindi,67,A,11/1/2020
2115,1049,skip,Italian,90,D,11/9/2020
2116,1048,transfer,Arabic,83,B,11/14/2020
2117,1018,decision,Italian,106,B,11/7/2020
2118,1050,decision,English,105,A,11/19/2020
2119,1036,skip,Hindi,37,B,11/2/2020
2120,1009,decision,Arabic,77,A,11/7/2020
2121,1049,decision,Arabic,81,C,11/20/2020
2122,1003,decision,English,106,B,11/30/2020
2123,1031,skip,Persian,96,A,11/19/2020
2124,1034,skip,Hindi,69,D,11/1/2020
2125,1046,transfer,English,74,B,11/2/2020
2126,1004,transfer,Arabic,79,B,11/10/2020
2127,1006,skip,French,41,C,11/23/2020
2128,1013,transfer,Arabic,56,C,11/27/2020
2129,1008,decision,Persian,81,B,11/9/2020
2130,1048,decision,Italian,15,D,11/27/2020
2131,1047,transfer,Hindi,85,A,11/16/2020
2132,1002,transfer,Arabic,114,A,11/5/2020
2133,1001,decision,Italian,65,C,11/18/2020
2134,1014,transfer,Persian,91,A,11/3/2020
2135,1026,skip,Italian,12,C,11/28/2020
2136,1003,skip,French,74,D,11/26/2020
2137,1041,skip,Arabic,77,A,11/19/2020
2138,1008,transfer,English,54,A,11/15/2020
2139,1002,decision,Persian,61,B,11/9/2020
2140,1010,transfer,Hindi,95,A,11/27/2020
2141,1011,skip,Hindi,33,C,11/24/2020
2142,1027,transfer,Arabic,60,D,11/18/2020
2143,1034,decision,Italian,19,C,11/16/2020
2144,1037,decision,Arabic,86,C,11/21/2020
2145,1015,transfer,Persian,11,B,11/20/2020
2146,1016,transfer,Hindi,119,B,11/17/2020
2147,1002,decision,Hindi,102,A,11/26/2020
2148,1047,transfer,English,80,B,11/9/2020
2149,1006,skip,English,25,C,11/1/2020
2150,1048,transfer,Persian,42,C,11/16/2020
2151,1025,decision,Arabic,25,D,11/8/2020
2152,1033,transfer,Arabic,38,B,11/5/2020
2153,1003,skip,Italian,120,D,11/25/2020
2154,1037,transfer,French,39,B,11/1/2020
2155,1017,skip,English,46,B,11/17/2020
2156,1048,decision,Hindi,21,A,11/15/2020
2157,1030,transfer,English,76,B,11/17/2020
2158,1047,skip,Arabic,24,A,11/9/2020
2159,1041,decision,Italian,87,B,11/24/2020
2160,1015,transfer,Arabic,108,B,11/8/2020
2161,1006,transfer,English,78,A,11/15/2020
2162,1020,decision,Persian,54,B,11/9/2020
2163,1026,decision,Italian,55,B,11/29/2020
2164,1040,transfer,Hindi,112,B,11/23/2020
2165,1015,decision,Hindi,93,B,11/18/2020
2166,1039,transfer,Italian,117,A,11/21/2020
2167,1008,decision,Hindi,45,A,11/16/2020
2168,1044,decision,English,82,D,11/27/2020
2169,1041,skip,Hindi,64,C,11/12/2020
2170,1040,decision,Hindi,89,A,11/1/2020
2171,1040,skip,English,11,D,11/30/2020
2172,1042,skip,French,13,D,11/28/2020
2173,1047,skip,Hindi,80,C,11/6/2020
2174,1037,transfer,Arabic,119,B,11/20/2020
2175,1038,skip,English,28,A,11/4/2020
2176,1036,transfer,French,51,D,11/10/2020
2177,1019,transfer,French,71,D,11/24/2020
2178,1019,transfer,English,86,A,11/17/2020
2179,1043,decision,Italian,25,D,11/11/2020
2180,1035,decision,Italian,108,D,11/10/2020
2181,1016,transfer,English,64,D,11/16/2020
2182,1034,decision,English,109,B,11/27/2020
2183,1037,decision,French,40,A,11/20/2020
2184,1024,skip,Arabic,81,C,11/4/2020
2185,1044,transfer,Arabic,80,D,11/7/2020
2186,1048,transfer,Hindi,43,B,11/9/2020
2187,1011,transfer,Persian,72,B,11/28/2020
2188,1002,decision,English,105,D,11/20/2020
2189,1044,skip,French,81,D,11/28/2020
2190,1037,transfer,Arabic,38,A,11/17/2020
2191,1003,transfer,English,79,A,11/13/2020
